,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
191,2018/08/03 18:06:00,63,0.0,,-15.65945,-55.986380000000004
192,2018/08/07 16:54:00,59,0.0,,-17.45484,-55.24771
193,2018/08/07 16:54:00,59,0.0,,-17.45064,-55.24828
194,2018/08/08 16:30:00,60,0.0,,-17.45815,-55.2415
195,2018/08/12 17:00:00,4,0.0,,-18.39365,-56.94556
196,2018/08/12 17:00:00,61,0.0,,-16.07336,-57.696999999999996
197,2018/08/12 17:00:00,7,0.0,,-15.6444,-56.03304
217,2018/08/29 17:50:00,5,0.0,,-18.153,-57.107
218,2018/08/29 16:36:00,4,0.0,,-18.37739,-57.18739
219,2018/08/29 16:36:00,4,0.0,,-18.37485,-57.1891
220,2018/08/29 16:36:00,4,0.0,,-18.3744,-57.184619999999995
221,2018/08/30 14:10:00,4,0.0,,-18.444000000000003,-56.995
268,2018/08/07 18:33:35,59,0.0,1.0,-17.44,-55.25
269,2018/08/07 18:48:36,59,0.0,1.0,-17.44,-55.25
270,2018/08/07 19:03:36,59,0.0,1.0,-17.44,-55.25
271,2018/08/07 20:03:35,59,0.0,1.0,-17.44,-55.25
272,2018/08/07 20:18:36,59,0.0,1.0,-17.44,-55.25
273,2018/08/07 20:33:36,59,0.0,1.0,-17.44,-55.25
274,2018/08/14 14:10:00,6,5.0,0.17,-18.381,-56.196000000000005
275,2018/08/30 22:03:16,9,0.25,0.02,-20.49,-57.44
276,2018/08/30 22:03:16,9,0.25,0.02,-20.49,-57.42
277,2018/08/30 22:03:16,9,0.15,0.02,-20.51,-57.44
278,2018/08/30 22:03:16,9,0.15,0.02,-20.51,-57.41
3563,2018/08/01 01:04:37,19,0.0,1.0,-16.433001,-56.7038
3564,2018/08/01 01:04:37,19,0.0,1.0,-16.435101,-56.714802
3565,2018/08/01 02:10:00,0,0.0,1.0,-17.99,-57.498999999999995
3566,2018/08/01 02:10:00,19,0.0,1.0,-16.433,-56.727
3567,2018/08/01 05:15:00,18,0.0,1.0,-17.999000000000002,-57.513000000000005
3568,2018/08/01 05:15:00,19,0.0,1.0,-16.43,-56.721000000000004
